5.000168289999999871e+01 9.646063598956932522e-03 0.000000000000000000e+00 3.333422211778584200e-03
4.999834969999999856e+01 9.639242043932861811e-03 0.000000000000000000e+00 3.333100001481533944e-03
4.999501670000000075e+01 9.613515511941301411e-03 0.000000000000000000e+00 3.332900001480058015e-03
4.999168389999999818e+01 9.606383375886215839e-03 0.000000000000000000e+00 3.332649994805754728e-03
4.998835139999999910e+01 9.645726633767393032e-03 0.000000000000000000e+00 3.332450008142960086e-03
4.998501900000000120e+01 9.793815262791631324e-03 0.000000000000000000e+00 3.332249994810721448e-03
4.998168689999999970e+01 9.687860550611535060e-03 0.000000000000000000e+00 3.332000001477512449e-03
4.997835500000000053e+01 9.586763386233106143e-03 0.000000000000000000e+00 3.331749994805590937e-03
4.997502339999999776e+01 9.585613906195460457e-03 0.000000000000000000e+00 3.331550008142512669e-03
4.997169190000000327e+01 9.584749362739576270e-03 0.000000000000000000e+00 3.331349994808366702e-03
4.996836069999999808e+01 9.585010060575636232e-03 0.000000000000000000e+00 3.331100001465265876e-03
4.996502970000000232e+01 9.620267262757073098e-03 0.000000000000000000e+00 3.330900001465591891e-03
4.996169890000000180e+01 9.615285417606046423e-03 0.000000000000000000e+00 3.330700001478792589e-03
4.995836829999999651e+01 9.592156544636382121e-03 0.000000000000000000e+00 3.330449994800318159e-03
4.995503800000000183e+01 9.596444159163674409e-03 0.000000000000000000e+00 3.330200001467283500e-03
4.995170790000000238e+01 9.605934210337936305e-03 0.000000000000000000e+00 3.330000001464404613e-03
4.994837799999999817e+01 9.627983423251655626e-03 0.000000000000000000e+00 3.329800001458582768e-03
4.994504830000000339e+01 9.791051739810208154e-03 0.000000000000000000e+00 3.329549994799419280e-03
4.994171889999999792e+01 9.875883311747962745e-03 0.000000000000000000e+00 3.329300001469808964e-03
4.993838970000000188e+01 9.915487984392434492e-03 0.000000000000000000e+00 3.329100001457196978e-03
4.993506070000000108e+01 9.944755590939354309e-03 0.000000000000000000e+00 3.328900001461309460e-03
4.993173190000000261e+01 9.704000203696610746e-03 0.000000000000000000e+00 3.328700001464398022e-03
4.992840329999999938e+01 9.619711575201077280e-03 0.000000000000000000e+00 3.328449994784962122e-03
4.992507499999999965e+01 9.957552120981689667e-03 0.000000000000000000e+00 3.328200001460158292e-03
4.992174690000000226e+01 1.006561515801666744e-02 0.000000000000000000e+00 3.328000001458871447e-03
4.991841900000000010e+01 1.004756653640127666e-02 0.000000000000000000e+00 3.327800001462084909e-03
4.991509130000000027e+01 9.681901373738279609e-03 0.000000000000000000e+00 3.327600001445000805e-03
4.991176380000000279e+01 9.737765308960604285e-03 0.000000000000000000e+00 3.327349994788167051e-03
4.990843660000000170e+01 9.718613995987248483e-03 0.000000000000000000e+00 3.327100001454409012e-03
4.990510960000000296e+01 9.666393479149265958e-03 0.000000000000000000e+00 3.326900001456751209e-03
4.990178279999999944e+01 9.640039204068088369e-03 0.000000000000000000e+00 3.326649994789872972e-03
4.989845629999999943e+01 9.909530254063084534e-03 0.000000000000000000e+00 3.326450008114124283e-03
4.989512990000000059e+01 1.010864254197722974e-02 0.000000000000000000e+00 3.326249994782478920e-03
4.989180379999999815e+01 1.006474219930753554e-02 0.000000000000000000e+00 3.326000001449178848e-03
4.988847789999999804e+01 9.721729860545249777e-03 0.000000000000000000e+00 3.325800001442497014e-03
4.988515220000000028e+01 9.686611447965806296e-03 0.000000000000000000e+00 3.325549994781206754e-03
4.988182679999999891e+01 9.632975610435736899e-03 0.000000000000000000e+00 3.325350008119184499e-03
4.987850149999999871e+01 9.612952711481638490e-03 0.000000000000000000e+00 3.325149994776815509e-03
4.987517650000000202e+01 9.605396242148475303e-03 0.000000000000000000e+00 3.324900001437810799e-03
4.987185170000000056e+01 9.606381350340651229e-03 0.000000000000000000e+00 3.324649994777824184e-03
4.986852720000000261e+01 9.703238526612588052e-03 0.000000000000000000e+00 3.324450008107222420e-03
4.986520279999999872e+01 9.787299284796650845e-03 0.000000000000000000e+00 3.324249994769073579e-03
4.986187869999999833e+01 9.801348159178345509e-03 0.000000000000000000e+00 3.324000001441117323e-03
4.985855480000000028e+01 9.701784481673501187e-03 0.000000000000000000e+00 3.323800001444273539e-03
4.985523109999999747e+01 9.606872703083925089e-03 0.000000000000000000e+00 3.323600001442507043e-03
4.985190759999999699e+01 9.643297753000200714e-03 0.000000000000000000e+00 3.323349994761989976e-03
4.984858440000000002e+01 9.786296006119642871e-03 0.000000000000000000e+00 3.323100001437723043e-03
4.984526139999999828e+01 9.778513543017564036e-03 0.000000000000000000e+00 3.322900001438212989e-03
4.984193859999999887e+01 9.593363804718552795e-03 0.000000000000000000e+00 3.322700001425339493e-03
4.983861600000000180e+01 9.598373273394033428e-03 0.000000000000000000e+00 3.322449994772638283e-03
4.983529370000000114e+01 9.699814854494960212e-03 0.000000000000000000e+00 3.322250008094328275e-03
4.983197150000000164e+01 9.731955212361002513e-03 0.000000000000000000e+00 3.322049994770511286e-03
4.982864959999999854e+01 9.717703357679151333e-03 0.000000000000000000e+00 3.321800001427972944e-03
4.982532789999999778e+01 9.685147769591263833e-03 0.000000000000000000e+00 3.321549994760664929e-03
4.982200650000000053e+01 1.002911081339069067e-02 0.000000000000000000e+00 3.321350008092932397e-03
4.981868519999999734e+01 1.013037677291398105e-02 0.000000000000000000e+00 3.321149994757296737e-03
4.981536419999999765e+01 1.001043676947483384e-02 0.000000000000000000e+00 3.320900001424328431e-03
4.981204340000000030e+01 9.622138965996545473e-03 0.000000000000000000e+00 3.320700001427339797e-03
4.980872279999999819e+01 9.604191850825134075e-03 0.000000000000000000e+00 3.320500001428512357e-03
4.980540239999999841e+01 9.594849816295075717e-03 0.000000000000000000e+00 3.320249994749274215e-03
4.980208230000000214e+01 9.618027856043775276e-03 0.000000000000000000e+00 3.320000001426035539e-03
4.979876240000000109e+01 9.654585888261830659e-03 0.000000000000000000e+00 3.319800001418072612e-03
4.979544270000000239e+01 9.584715055854918508e-03 0.000000000000000000e+00 3.319600001421095688e-03
4.979212319999999892e+01 9.626171048895475549e-03 0.000000000000000000e+00 3.319349994754867972e-03
4.978880399999999895e+01 9.629162145403394324e-03 0.000000000000000000e+00 3.319150008083122591e-03
4.978548490000000015e+01 9.624822333923576181e-03 0.000000000000000000e+00 3.318949994751680191e-03
4.978216609999999775e+01 9.597066582651529038e-03 0.000000000000000000e+00 3.318700001419915783e-03
4.977884749999999769e+01 9.600475990463680498e-03 0.000000000000000000e+00 3.318449994745958139e-03
4.977552920000000114e+01 9.584481119188517292e-03 0.000000000000000000e+00 3.318250008077215998e-03
4.977221099999999865e+01 9.569152811434467401e-03 0.000000000000000000e+00 3.318049994747674855e-03
4.976889309999999966e+01 9.579129429801616635e-03 0.000000000000000000e+00 3.317800001404466476e-03
4.976557540000000301e+01 9.760139850223835054e-03 0.000000000000000000e+00 3.317600001418694565e-03
4.976225790000000160e+01 9.773361622749027200e-03 0.000000000000000000e+00 3.317400001406364471e-03
4.975894060000000252e+01 9.663472965397349942e-03 0.000000000000000000e+00 3.317149994738434124e-03
4.975562359999999984e+01 9.566916235513218264e-03 0.000000000000000000e+00 3.316900001412562572e-03
4.975230679999999950e+01 9.566572729514324566e-03 0.000000000000000000e+00 3.316700001409054847e-03
4.974899020000000149e+01 9.572369566005177466e-03 0.000000000000000000e+00 3.316500001405978202e-03
4.974567379999999872e+01 9.583833148352973938e-03 0.000000000000000000e+00 3.316300001406920477e-03
4.974235759999999829e+01 9.569226074305704072e-03 0.000000000000000000e+00 3.316049994739685754e-03
4.973904170000000136e+01 9.566625576317440427e-03 0.000000000000000000e+00 3.315800001397746326e-03
4.973572599999999966e+01 9.568456795251287922e-03 0.000000000000000000e+00 3.315600001397475596e-03
4.973241050000000030e+01 9.569275237354931199e-03 0.000000000000000000e+00 3.315400001400090578e-03
4.972909520000000327e+01 9.584279328140521068e-03 0.000000000000000000e+00 3.315149994735958408e-03
4.972578020000000265e+01 9.723902412106005116e-03 0.000000000000000000e+00 3.314950008071695757e-03
4.972246530000000320e+01 9.573893514595760088e-03 0.000000000000000000e+00 3.314749994731320398e-03
4.971915070000000014e+01 9.577621282804845218e-03 0.000000000000000000e+00 3.314500001396049247e-03
4.971583629999999943e+01 9.841799711767001274e-03 0.000000000000000000e+00 3.314249994736031841e-03
4.971252220000000221e+01 1.005913277122599293e-02 0.000000000000000000e+00 3.314050008061418095e-03
4.970920819999999907e+01 9.954798716452764248e-03 0.000000000000000000e+00 3.313849994723816559e-03
4.970589449999999943e+01 9.610976673273751228e-03 0.000000000000000000e+00 3.313600001389405830e-03
4.970258100000000212e+01 9.571779501212468108e-03 0.000000000000000000e+00 3.313400001396890615e-03
4.969926770000000005e+01 9.569859931085038934e-03 0.000000000000000000e+00 3.313200001391240074e-03
4.969595460000000031e+01 9.569650363812579746e-03 0.000000000000000000e+00 3.312949994725897501e-03
4.969264179999999698e+01 9.578879715379483295e-03 0.000000000000000000e+00 3.312700001386567096e-03
4.968932920000000308e+01 9.589301769281390053e-03 0.000000000000000000e+00 3.312500001392151058e-03
4.968601679999999732e+01 9.663824778782184252e-03 0.000000000000000000e+00 3.312300001383582711e-03
4.968270460000000099e+01 9.660923719307485183e-03 0.000000000000000000e+00 3.312100001385531126e-03
4.967939259999999990e+01 9.670162443618707249e-03 0.000000000000000000e+00 3.311849994722557318e-03
4.967608090000000232e+01 9.667431440335364293e-03 0.000000000000000000e+00 3.311600001383098544e-03
4.967276939999999996e+01 9.632567464522115083e-03 0.000000000000000000e+00 3.311400001379813298e-03
4.966945809999999994e+01 9.615164287868203929e-03 0.000000000000000000e+00 3.311200001386051250e-03
4.966614700000000227e+01 9.620858120755563028e-03 0.000000000000000000e+00 3.310949994712236288e-03
4.966283620000000099e+01 9.590554886503824608e-03 0.000000000000000000e+00 3.310750008046773642e-03
4.965952550000000087e+01 9.586440298357845266e-03 0.000000000000000000e+00 3.310549994710666136e-03
4.965621509999999716e+01 9.585444932541225052e-03 0.000000000000000000e+00 3.310300001376271020e-03
4.965290490000000290e+01 9.575693644325408704e-03 0.000000000000000000e+00 3.310100001386305849e-03
4.964959489999999676e+01 9.574792581143402870e-03 0.000000000000000000e+00 3.309849994709156747e-03
4.964628520000000123e+01 9.575788555725816067e-03 0.000000000000000000e+00 3.309600001373134894e-03
4.964297570000000093e+01 9.575719448559677147e-03 0.000000000000000000e+00 3.309450008044389612e-03
4.963966630000000180e+01 9.576144818280542259e-03 0.000000000000000000e+00 3.309199988037095364e-03
4.963635730000000024e+01 9.577535395079727482e-03 0.000000000000000000e+00 3.308950008043353482e-03
4.963304839999999984e+01 9.579193276919034314e-03 0.000000000000000000e+00 3.308800001370381001e-03
4.962973970000000179e+01 9.579425970951441563e-03 0.000000000000000000e+00 3.308549994699701985e-03
4.962643130000000014e+01 9.584404854676221650e-03 0.000000000000000000e+00 3.308300001373359889e-03
4.962312310000000082e+01 9.584132181522734759e-03 0.000000000000000000e+00 3.308100001371208285e-03
4.961981509999999673e+01 9.580499127992749345e-03 0.000000000000000000e+00 3.307900001365706930e-03
4.961650730000000209e+01 9.580566043628066866e-03 0.000000000000000000e+00 3.307649994704440089e-03
4.961319979999999674e+01 9.581800722180950150e-03 0.000000000000000000e+00 3.307400001358627457e-03
4.960989250000000084e+01 9.600844163229507039e-03 0.000000000000000000e+00 3.307200001367018201e-03
4.960658540000000016e+01 9.595920327143202255e-03 0.000000000000000000e+00 3.307000001364219979e-03
4.960327850000000183e+01 9.892991830559224112e-03 0.000000000000000000e+00 3.306800001360878788e-03
4.959997179999999872e+01 1.009305143318469690e-02 0.000000000000000000e+00 3.306549994698317844e-03
4.959666539999999912e+01 9.998301981484349760e-03 0.000000000000000000e+00 3.306350008028126342e-03
4.959335910000000069e+01 9.643408457581466656e-03 0.000000000000000000e+00 3.306149994691863145e-03
4.959005309999999866e+01 9.587726918536158133e-03 0.000000000000000000e+00 3.305849994693218444e-03
4.958674740000000014e+01 9.587309255264639743e-03 0.000000000000000000e+00 3.305650008026875426e-03
4.958344180000000279e+01 9.586867008076961627e-03 0.000000000000000000e+00 3.305449994688524924e-03
4.958013650000000183e+01 9.587211374778050604e-03 0.000000000000000000e+00 3.305250008020664890e-03
4.957683130000000205e+01 9.587930642503262116e-03 0.000000000000000000e+00 3.305049994684510113e-03
4.957352639999999866e+01 9.607420522551464101e-03 0.000000000000000000e+00 3.304800001363216496e-03
4.957022169999999761e+01 9.604056417421300354e-03 0.000000000000000000e+00 3.304549994684389484e-03
4.956691730000000007e+01 9.597220506109185867e-03 0.000000000000000000e+00 3.304350008014762200e-03
4.956361299999999659e+01 9.654366006593310262e-03 0.000000000000000000e+00 3.304149994690261730e-03
4.956030899999999662e+01 9.702440274840948287e-03 0.000000000000000000e+00 3.303900001346512117e-03
4.955700519999999898e+01 9.675645387744855400e-03 0.000000000000000000e+00 3.303700001350456765e-03
4.955370159999999657e+01 9.657616966430877109e-03 0.000000000000000000e+00 3.303449994679552668e-03
4.955039829999999768e+01 9.595408449933029785e-03 0.000000000000000000e+00 3.303250008018135831e-03
4.954709509999999995e+01 9.595487168385194443e-03 0.000000000000000000e+00 3.303049994671808202e-03
4.954379219999999862e+01 9.595641232116277827e-03 0.000000000000000000e+00 3.302800001348666671e-03
4.954048949999999962e+01 9.596588804477281312e-03 0.000000000000000000e+00 3.302600001341174721e-03
4.953718700000000297e+01 9.597429949526460266e-03 0.000000000000000000e+00 3.302349994677188701e-03
4.953388480000000271e+01 9.598658035612387535e-03 0.000000000000000000e+00 3.302100001347198482e-03
