# wavelength(um) transit_depth error
1.74817654e+01 9.67290615e-03 1.00000000e-05
1.74806000e+01 9.63624829e-03 1.00000000e-05
1.74794347e+01 9.50818949e-03 1.00000000e-05
1.74782695e+01 9.53236420e-03 1.00000000e-05
1.74771044e+01 9.49521617e-03 1.00000000e-05
1.74759393e+01 9.52169397e-03 1.00000000e-05
1.74747743e+01 9.52506345e-03 1.00000000e-05
1.74736094e+01 9.57530137e-03 1.00000000e-05
1.74724446e+01 9.54283702e-03 1.00000000e-05
1.74712798e+01 9.57467130e-03 1.00000000e-05
1.74701151e+01 9.62287557e-03 1.00000000e-05
1.74689505e+01 9.73157349e-03 1.00000000e-05
1.74677860e+01 9.56185160e-03 1.00000000e-05
1.74666216e+01 9.80232780e-03 1.00000000e-05
1.74654572e+01 9.49635961e-03 1.00000000e-05
1.74642929e+01 9.57803121e-03 1.00000000e-05
1.74631287e+01 9.53080738e-03 1.00000000e-05
1.74619646e+01 9.50783377e-03 1.00000000e-05
1.74608005e+01 9.63209430e-03 1.00000000e-05
1.74596366e+01 9.53738124e-03 1.00000000e-05
1.74584727e+01 9.63666360e-03 1.00000000e-05
1.74573088e+01 9.57378877e-03 1.00000000e-05
1.74561451e+01 9.56202423e-03 1.00000000e-05
1.74549814e+01 9.61236042e-03 1.00000000e-05
1.74538179e+01 1.00173308e-02 1.00000000e-05
1.74526543e+01 9.59479779e-03 1.00000000e-05
1.74514909e+01 9.62237919e-03 1.00000000e-05
1.74503276e+01 9.57320115e-03 1.00000000e-05
1.74491643e+01 9.73559992e-03 1.00000000e-05
1.74480011e+01 9.74839994e-03 1.00000000e-05
1.74468380e+01 9.55412297e-03 1.00000000e-05
1.74456749e+01 9.49904964e-03 1.00000000e-05
1.74445119e+01 9.52394978e-03 1.00000000e-05
1.74433491e+01 9.49499347e-03 1.00000000e-05
1.74421862e+01 9.53156035e-03 1.00000000e-05
1.74410235e+01 9.61387993e-03 1.00000000e-05
1.74398608e+01 9.47695616e-03 1.00000000e-05
1.74386983e+01 9.50496822e-03 1.00000000e-05
1.74375358e+01 9.66256345e-03 1.00000000e-05
1.74363733e+01 9.62736182e-03 1.00000000e-05
1.74352110e+01 9.51877476e-03 1.00000000e-05
1.74340487e+01 9.52363326e-03 1.00000000e-05
1.74328865e+01 9.48939745e-03 1.00000000e-05
1.74317244e+01 9.49267611e-03 1.00000000e-05
1.74305624e+01 9.68973331e-03 1.00000000e-05
1.74294004e+01 9.50135456e-03 1.00000000e-05
1.74282385e+01 9.49387331e-03 1.00000000e-05
1.74270767e+01 9.72321179e-03 1.00000000e-05
1.74259150e+01 9.55487750e-03 1.00000000e-05
1.74247534e+01 9.68310029e-03 1.00000000e-05
1.74235918e+01 9.50867280e-03 1.00000000e-05
1.74224303e+01 9.62578851e-03 1.00000000e-05
1.74212689e+01 9.55988589e-03 1.00000000e-05
1.74201075e+01 9.60049089e-03 1.00000000e-05
1.74189463e+01 9.52593710e-03 1.00000000e-05
1.74177851e+01 9.61994843e-03 1.00000000e-05
1.74166240e+01 9.52114721e-03 1.00000000e-05
1.74154629e+01 9.60068533e-03 1.00000000e-05
1.74143020e+01 9.55456584e-03 1.00000000e-05
1.74131411e+01 9.53813005e-03 1.00000000e-05
1.74119803e+01 9.56573878e-03 1.00000000e-05
1.74108196e+01 9.54290858e-03 1.00000000e-05
1.74096589e+01 9.61807656e-03 1.00000000e-05
1.74084984e+01 9.57949559e-03 1.00000000e-05
1.74073379e+01 9.70959689e-03 1.00000000e-05
1.74061775e+01 9.64521933e-03 1.00000000e-05
1.74050171e+01 1.02498351e-02 1.00000000e-05
1.74038569e+01 9.66001134e-03 1.00000000e-05
1.74026967e+01 9.60310770e-03 1.00000000e-05
1.74015366e+01 9.57124179e-03 1.00000000e-05
1.74003766e+01 9.58641322e-03 1.00000000e-05
1.73992166e+01 9.57548026e-03 1.00000000e-05
1.73980568e+01 9.54990516e-03 1.00000000e-05
1.73968970e+01 9.56202893e-03 1.00000000e-05
1.73957373e+01 9.54532910e-03 1.00000000e-05
1.73945776e+01 9.61810241e-03 1.00000000e-05
1.73934181e+01 9.62521614e-03 1.00000000e-05
1.73922586e+01 9.61863969e-03 1.00000000e-05
1.73910992e+01 9.52616189e-03 1.00000000e-05
1.73899398e+01 9.57978365e-03 1.00000000e-05
1.73887806e+01 9.63432616e-03 1.00000000e-05
1.73876214e+01 9.58436352e-03 1.00000000e-05
1.73864623e+01 9.93851598e-03 1.00000000e-05
1.73853033e+01 9.59982197e-03 1.00000000e-05
1.73841443e+01 9.58842898e-03 1.00000000e-05
1.73829855e+01 9.69065311e-03 1.00000000e-05
1.73818267e+01 9.56538921e-03 1.00000000e-05
1.73806680e+01 9.55013864e-03 1.00000000e-05
1.73795093e+01 9.55686280e-03 1.00000000e-05
1.73783508e+01 9.55721180e-03 1.00000000e-05
1.73771923e+01 9.70908744e-03 1.00000000e-05
1.73760339e+01 9.69455622e-03 1.00000000e-05
1.73748756e+01 9.64234818e-03 1.00000000e-05
1.73737173e+01 1.02134876e-02 1.00000000e-05
1.73725592e+01 9.69009874e-03 1.00000000e-05
1.73714011e+01 9.62782503e-03 1.00000000e-05
1.73702431e+01 9.59671464e-03 1.00000000e-05
1.73690851e+01 9.68315600e-03 1.00000000e-05
1.73679273e+01 9.55470309e-03 1.00000000e-05
1.73667695e+01 9.54814388e-03 1.00000000e-05
1.73656118e+01 9.55427785e-03 1.00000000e-05
1.73644541e+01 9.56313711e-03 1.00000000e-05
1.73632966e+01 9.70927371e-03 1.00000000e-05
1.73621391e+01 9.57699645e-03 1.00000000e-05
1.73609817e+01 9.64883219e-03 1.00000000e-05
1.73598244e+01 9.61603497e-03 1.00000000e-05
1.73586671e+01 9.64040806e-03 1.00000000e-05
1.73575100e+01 1.00791458e-02 1.00000000e-05
1.73563529e+01 9.63910614e-03 1.00000000e-05
1.73551959e+01 9.60929976e-03 1.00000000e-05
1.73540389e+01 9.60982716e-03 1.00000000e-05
1.73528821e+01 9.64405304e-03 1.00000000e-05
1.73517253e+01 9.56461964e-03 1.00000000e-05
1.73505686e+01 9.55420639e-03 1.00000000e-05
1.73494120e+01 9.60042911e-03 1.00000000e-05
1.73482554e+01 9.66078890e-03 1.00000000e-05
1.73470989e+01 9.55797781e-03 1.00000000e-05
1.73459425e+01 9.53050855e-03 1.00000000e-05
1.73447862e+01 9.53200328e-03 1.00000000e-05
1.73436300e+01 9.55700823e-03 1.00000000e-05
1.73424738e+01 9.65647621e-03 1.00000000e-05
1.73413177e+01 9.55986870e-03 1.00000000e-05
1.73401617e+01 9.77435386e-03 1.00000000e-05
1.73390058e+01 9.54449469e-03 1.00000000e-05
1.73378499e+01 9.61121533e-03 1.00000000e-05
1.73366941e+01 9.55280561e-03 1.00000000e-05
1.73355384e+01 9.79277008e-03 1.00000000e-05
1.73343828e+01 9.53939536e-03 1.00000000e-05
1.73332273e+01 9.68472011e-03 1.00000000e-05
1.73320718e+01 9.63911984e-03 1.00000000e-05
1.73309164e+01 9.56935627e-03 1.00000000e-05
1.73297611e+01 9.68315900e-03 1.00000000e-05
1.73286058e+01 9.63371772e-03 1.00000000e-05
1.73274507e+01 9.78809645e-03 1.00000000e-05
1.73262956e+01 9.56216770e-03 1.00000000e-05
1.73251406e+01 9.62876817e-03 1.00000000e-05
1.73239856e+01 9.91669761e-03 1.00000000e-05
1.73228308e+01 9.64883784e-03 1.00000000e-05
1.73216760e+01 9.70425265e-03 1.00000000e-05
1.73205213e+01 9.62844743e-03 1.00000000e-05
1.73193667e+01 9.59958536e-03 1.00000000e-05
1.73182121e+01 9.60320957e-03 1.00000000e-05
1.73170577e+01 9.55044182e-03 1.00000000e-05
1.73159033e+01 9.65830644e-03 1.00000000e-05
1.73147490e+01 9.76017583e-03 1.00000000e-05
1.73135947e+01 9.58115727e-03 1.00000000e-05
1.73124406e+01 9.55890776e-03 1.00000000e-05
1.73112865e+01 9.67701498e-03 1.00000000e-05
1.73101325e+01 9.58773296e-03 1.00000000e-05
1.73089785e+01 9.99397061e-03 1.00000000e-05
1.73078247e+01 9.86108668e-03 1.00000000e-05
1.73066709e+01 9.54291434e-03 1.00000000e-05
1.73055172e+01 9.69095694e-03 1.00000000e-05
1.73043636e+01 9.51131398e-03 1.00000000e-05
1.73032100e+01 9.72684815e-03 1.00000000e-05
1.73020566e+01 9.64366661e-03 1.00000000e-05
1.73009032e+01 9.52129123e-03 1.00000000e-05
1.72997498e+01 9.56806893e-03 1.00000000e-05
1.72985966e+01 9.62731960e-03 1.00000000e-05
1.72974434e+01 9.51940126e-03 1.00000000e-05
1.72962904e+01 9.61544768e-03 1.00000000e-05
1.72951373e+01 9.68843682e-03 1.00000000e-05
1.72939844e+01 9.65174704e-03 1.00000000e-05
1.72928316e+01 9.67250332e-03 1.00000000e-05
1.72916788e+01 9.57839352e-03 1.00000000e-05
1.72905261e+01 9.70568656e-03 1.00000000e-05
1.72893735e+01 9.55866600e-03 1.00000000e-05
1.72882209e+01 9.65785067e-03 1.00000000e-05
1.72870684e+01 9.60688320e-03 1.00000000e-05
1.72859160e+01 9.74522514e-03 1.00000000e-05
1.72847637e+01 9.71268698e-03 1.00000000e-05
1.72836115e+01 9.72211939e-03 1.00000000e-05
1.72824593e+01 9.73237445e-03 1.00000000e-05
1.72813072e+01 9.51236234e-03 1.00000000e-05
1.72801552e+01 9.50985321e-03 1.00000000e-05
1.72790033e+01 9.70285685e-03 1.00000000e-05
1.72778514e+01 9.74304046e-03 1.00000000e-05
1.72766997e+01 9.60588502e-03 1.00000000e-05
1.72755479e+01 9.51166645e-03 1.00000000e-05
1.72743963e+01 9.51497941e-03 1.00000000e-05
1.72732448e+01 9.51233336e-03 1.00000000e-05
1.72720933e+01 9.74530742e-03 1.00000000e-05
1.72709419e+01 9.53294804e-03 1.00000000e-05
1.72697906e+01 9.65187872e-03 1.00000000e-05
1.72686393e+01 9.64182689e-03 1.00000000e-05
1.72674882e+01 9.64546642e-03 1.00000000e-05
1.72663371e+01 9.75403059e-03 1.00000000e-05
1.72651861e+01 9.54148488e-03 1.00000000e-05
1.72640351e+01 9.66761483e-03 1.00000000e-05
1.72628843e+01 9.55062553e-03 1.00000000e-05
1.72617335e+01 9.81254411e-03 1.00000000e-05
1.72605828e+01 9.58073272e-03 1.00000000e-05
1.72594322e+01 9.67124959e-03 1.00000000e-05
1.72582816e+01 9.55820932e-03 1.00000000e-05
1.72571311e+01 9.65464709e-03 1.00000000e-05
1.72559807e+01 9.57440528e-03 1.00000000e-05
1.72548304e+01 9.71627242e-03 1.00000000e-05
1.72536802e+01 9.53125647e-03 1.00000000e-05
1.72525300e+01 9.56880292e-03 1.00000000e-05
1.72513799e+01 9.54339079e-03 1.00000000e-05
1.72502299e+01 9.56959555e-03 1.00000000e-05
1.72490800e+01 9.58154491e-03 1.00000000e-05
1.72479301e+01 9.52515771e-03 1.00000000e-05
1.72467803e+01 9.69927185e-03 1.00000000e-05
1.72456306e+01 9.61611072e-03 1.00000000e-05
1.72444810e+01 9.60216464e-03 1.00000000e-05
1.72433314e+01 9.62828857e-03 1.00000000e-05
1.72421819e+01 9.62267750e-03 1.00000000e-05
1.72410325e+01 9.63052167e-03 1.00000000e-05
1.72398832e+01 9.70865744e-03 1.00000000e-05
1.72387340e+01 9.64337279e-03 1.00000000e-05
1.72375848e+01 9.56044908e-03 1.00000000e-05
1.72364357e+01 9.66464902e-03 1.00000000e-05
1.72352867e+01 9.95986535e-03 1.00000000e-05
1.72341377e+01 9.64067579e-03 1.00000000e-05
1.72329889e+01 9.58991290e-03 1.00000000e-05
1.72318401e+01 9.68504833e-03 1.00000000e-05
1.72306914e+01 9.71499135e-03 1.00000000e-05
1.72295427e+01 9.64003878e-03 1.00000000e-05
1.72283942e+01 9.86405417e-03 1.00000000e-05
1.72272457e+01 9.70332598e-03 1.00000000e-05
1.72260973e+01 9.70264135e-03 1.00000000e-05
1.72249489e+01 9.82668580e-03 1.00000000e-05
1.72238007e+01 9.68119155e-03 1.00000000e-05
1.72226525e+01 9.72322230e-03 1.00000000e-05
1.72215044e+01 9.67507515e-03 1.00000000e-05
1.72203564e+01 9.66354527e-03 1.00000000e-05
1.72192084e+01 9.97542137e-03 1.00000000e-05
1.72180606e+01 9.82247083e-03 1.00000000e-05
1.72169128e+01 9.77352867e-03 1.00000000e-05
1.72157651e+01 9.67329980e-03 1.00000000e-05
1.72146174e+01 9.86893778e-03 1.00000000e-05
1.72134699e+01 9.59771882e-03 1.00000000e-05
1.72123224e+01 9.60089507e-03 1.00000000e-05
1.72111750e+01 9.75288452e-03 1.00000000e-05
1.72100276e+01 9.77324151e-03 1.00000000e-05
1.72088804e+01 9.84527757e-03 1.00000000e-05
1.72077332e+01 9.82365252e-03 1.00000000e-05
1.72065861e+01 9.66239136e-03 1.00000000e-05
1.72054390e+01 9.80637787e-03 1.00000000e-05
1.72042921e+01 9.75902627e-03 1.00000000e-05
1.72031452e+01 9.75378799e-03 1.00000000e-05
1.72019984e+01 9.88298938e-03 1.00000000e-05
1.72008517e+01 9.82836960e-03 1.00000000e-05
1.71997050e+01 9.54369328e-03 1.00000000e-05
1.71985585e+01 9.77174118e-03 1.00000000e-05
1.71974120e+01 9.82887531e-03 1.00000000e-05
1.71962656e+01 9.74726654e-03 1.00000000e-05
1.71951192e+01 9.78818664e-03 1.00000000e-05
1.71939730e+01 9.80621879e-03 1.00000000e-05
1.71928268e+01 9.79015045e-03 1.00000000e-05
1.71916807e+01 9.73673421e-03 1.00000000e-05
1.71905346e+01 9.79180343e-03 1.00000000e-05
1.71893887e+01 9.76822579e-03 1.00000000e-05
1.71882428e+01 9.54742441e-03 1.00000000e-05
1.71870970e+01 9.62150823e-03 1.00000000e-05
1.71859512e+01 9.60232867e-03 1.00000000e-05
1.71848056e+01 9.54300830e-03 1.00000000e-05
1.71836600e+01 9.60028265e-03 1.00000000e-05
1.71825145e+01 9.67326753e-03 1.00000000e-05
1.71813691e+01 9.49404816e-03 1.00000000e-05
1.71802237e+01 9.49989576e-03 1.00000000e-05
1.71790785e+01 9.50725875e-03 1.00000000e-05
1.71779333e+01 9.69975587e-03 1.00000000e-05
1.71767881e+01 9.50980244e-03 1.00000000e-05
1.71756431e+01 9.66101775e-03 1.00000000e-05
1.71744981e+01 9.49731255e-03 1.00000000e-05
1.71733532e+01 9.48846580e-03 1.00000000e-05
1.71722084e+01 9.49045817e-03 1.00000000e-05
1.71710637e+01 9.56083276e-03 1.00000000e-05
1.71699190e+01 9.53007876e-03 1.00000000e-05
1.71687745e+01 9.84685222e-03 1.00000000e-05
1.71676299e+01 9.57782781e-03 1.00000000e-05
1.71664855e+01 9.79332472e-03 1.00000000e-05
1.71653412e+01 9.56406771e-03 1.00000000e-05
1.71641969e+01 9.52356388e-03 1.00000000e-05
1.71630527e+01 9.57302318e-03 1.00000000e-05
1.71619085e+01 9.57080369e-03 1.00000000e-05
1.71607645e+01 9.51564798e-03 1.00000000e-05
1.71596205e+01 9.53824823e-03 1.00000000e-05
1.71584766e+01 9.55169342e-03 1.00000000e-05
1.71573328e+01 9.64595267e-03 1.00000000e-05
1.71561891e+01 9.52783324e-03 1.00000000e-05
1.71550454e+01 9.58822176e-03 1.00000000e-05
1.71539018e+01 9.84518466e-03 1.00000000e-05
1.71527583e+01 9.58905031e-03 1.00000000e-05
1.71516148e+01 9.59364318e-03 1.00000000e-05
1.71504715e+01 9.57934566e-03 1.00000000e-05
1.71493282e+01 9.60818204e-03 1.00000000e-05
1.71481850e+01 9.62792198e-03 1.00000000e-05
1.71470418e+01 9.65634334e-03 1.00000000e-05
1.71458988e+01 9.74876023e-03 1.00000000e-05
1.71447558e+01 9.55207718e-03 1.00000000e-05
1.71436129e+01 9.62225153e-03 1.00000000e-05
1.71424700e+01 9.61559486e-03 1.00000000e-05
1.71413273e+01 9.83916814e-03 1.00000000e-05
1.71401846e+01 9.60286424e-03 1.00000000e-05
1.71390420e+01 9.55619550e-03 1.00000000e-05
1.71378995e+01 9.64444911e-03 1.00000000e-05
1.71367570e+01 9.63079330e-03 1.00000000e-05
1.71356147e+01 9.62962410e-03 1.00000000e-05
1.71344724e+01 9.68333179e-03 1.00000000e-05
1.71333301e+01 9.64200818e-03 1.00000000e-05
1.71321880e+01 9.58602864e-03 1.00000000e-05
1.71310459e+01 9.50945928e-03 1.00000000e-05
1.71299039e+01 9.61382018e-03 1.00000000e-05
1.71287620e+01 9.51093985e-03 1.00000000e-05
1.71276202e+01 9.62317571e-03 1.00000000e-05
1.71264784e+01 9.52561518e-03 1.00000000e-05
1.71253367e+01 9.71484003e-03 1.00000000e-05
1.71241951e+01 9.69918299e-03 1.00000000e-05
1.71230536e+01 9.79503761e-03 1.00000000e-05
1.71219121e+01 9.65238460e-03 1.00000000e-05
1.71207707e+01 9.56626059e-03 1.00000000e-05
1.71196294e+01 9.78522456e-03 1.00000000e-05
1.71184882e+01 9.71215811e-03 1.00000000e-05
1.71173470e+01 1.02000820e-02 1.00000000e-05
1.71162059e+01 9.79570555e-03 1.00000000e-05
1.71150649e+01 9.60196330e-03 1.00000000e-05
1.71139240e+01 9.58518211e-03 1.00000000e-05
1.71127832e+01 9.55604042e-03 1.00000000e-05
1.71116424e+01 9.59128095e-03 1.00000000e-05
1.71105017e+01 9.56247146e-03 1.00000000e-05
1.71093611e+01 9.59957366e-03 1.00000000e-05
1.71082205e+01 9.59707636e-03 1.00000000e-05
1.71070800e+01 9.55846488e-03 1.00000000e-05
1.71059396e+01 9.75995251e-03 1.00000000e-05
1.71047993e+01 9.61855652e-03 1.00000000e-05
1.71036591e+01 9.66558714e-03 1.00000000e-05
1.71025189e+01 1.02166004e-02 1.00000000e-05
1.71013788e+01 9.75875499e-03 1.00000000e-05
1.71002388e+01 9.62594359e-03 1.00000000e-05
1.70990989e+01 9.61610806e-03 1.00000000e-05
1.70979590e+01 9.85422535e-03 1.00000000e-05
1.70968192e+01 9.60844468e-03 1.00000000e-05
1.70956795e+01 9.59291345e-03 1.00000000e-05
1.70945399e+01 9.55339508e-03 1.00000000e-05
1.70934003e+01 9.67535628e-03 1.00000000e-05
1.70922608e+01 9.54913007e-03 1.00000000e-05
1.70911214e+01 9.52909429e-03 1.00000000e-05
1.70899821e+01 9.55373206e-03 1.00000000e-05
1.70888428e+01 9.61911123e-03 1.00000000e-05
1.70877036e+01 9.70557362e-03 1.00000000e-05
1.70865645e+01 1.00352574e-02 1.00000000e-05
1.70854255e+01 9.73761143e-03 1.00000000e-05
1.70842866e+01 9.54640076e-03 1.00000000e-05
1.70831477e+01 9.54774798e-03 1.00000000e-05
1.70820089e+01 9.74189869e-03 1.00000000e-05
1.70808702e+01 9.54676110e-03 1.00000000e-05
1.70797315e+01 9.74320205e-03 1.00000000e-05
1.70785929e+01 9.58516149e-03 1.00000000e-05
1.70774544e+01 9.57525043e-03 1.00000000e-05
1.70763160e+01 9.74796519e-03 1.00000000e-05
1.70751777e+01 9.61995439e-03 1.00000000e-05
1.70740394e+01 9.63388995e-03 1.00000000e-05
1.70729012e+01 9.80523364e-03 1.00000000e-05
1.70717631e+01 9.64054204e-03 1.00000000e-05
1.70706250e+01 9.52621609e-03 1.00000000e-05
1.70694871e+01 9.51772043e-03 1.00000000e-05
1.70683492e+01 9.50623440e-03 1.00000000e-05
1.70672114e+01 9.74840180e-03 1.00000000e-05
1.70660736e+01 9.57686707e-03 1.00000000e-05
1.70649360e+01 9.61226414e-03 1.00000000e-05
1.70637984e+01 9.49976778e-03 1.00000000e-05
1.70626609e+01 9.55516356e-03 1.00000000e-05
1.70615234e+01 9.50694004e-03 1.00000000e-05
1.70603861e+01 9.61456384e-03 1.00000000e-05
1.70592488e+01 9.59672617e-03 1.00000000e-05
1.70581116e+01 9.63437800e-03 1.00000000e-05
1.70569745e+01 9.54551116e-03 1.00000000e-05
1.70558374e+01 9.67022655e-03 1.00000000e-05
1.70547004e+01 9.57111788e-03 1.00000000e-05
1.70535635e+01 9.55582508e-03 1.00000000e-05
1.70524267e+01 9.59195375e-03 1.00000000e-05
1.70512899e+01 9.67847970e-03 1.00000000e-05
1.70501533e+01 9.52111706e-03 1.00000000e-05
1.70490167e+01 9.74172788e-03 1.00000000e-05
1.70478801e+01 9.52100931e-03 1.00000000e-05
1.70467437e+01 9.89979081e-03 1.00000000e-05
1.70456073e+01 9.65483286e-03 1.00000000e-05
1.70444710e+01 9.61898669e-03 1.00000000e-05
1.70433348e+01 9.61583015e-03 1.00000000e-05
1.70421986e+01 9.52725897e-03 1.00000000e-05
1.70410626e+01 9.52080233e-03 1.00000000e-05
1.70399266e+01 9.60926882e-03 1.00000000e-05
1.70387907e+01 9.57247870e-03 1.00000000e-05
1.70376548e+01 9.53969569e-03 1.00000000e-05
1.70365191e+01 9.50978901e-03 1.00000000e-05
1.70353834e+01 9.57184328e-03 1.00000000e-05
1.70342477e+01 9.72106208e-03 1.00000000e-05
1.70331122e+01 9.51967869e-03 1.00000000e-05
1.70319767e+01 9.59777941e-03 1.00000000e-05
1.70308413e+01 9.66797417e-03 1.00000000e-05
1.70297060e+01 9.63984407e-03 1.00000000e-05
1.70285708e+01 9.68584809e-03 1.00000000e-05
1.70274356e+01 9.56130963e-03 1.00000000e-05
1.70263005e+01 9.57632282e-03 1.00000000e-05
1.70251655e+01 9.51836822e-03 1.00000000e-05
1.70240306e+01 9.58703607e-03 1.00000000e-05
1.70228957e+01 9.81736302e-03 1.00000000e-05
1.70217610e+01 9.53973719e-03 1.00000000e-05
1.70206262e+01 9.56631781e-03 1.00000000e-05
1.70194916e+01 9.49962318e-03 1.00000000e-05
1.70183571e+01 9.50435135e-03 1.00000000e-05
1.70172226e+01 9.73427772e-03 1.00000000e-05
1.70160882e+01 9.54611810e-03 1.00000000e-05
1.70149538e+01 9.49050812e-03 1.00000000e-05
1.70138196e+01 9.69339993e-03 1.00000000e-05
1.70126854e+01 9.59785253e-03 1.00000000e-05
1.70115513e+01 9.56779821e-03 1.00000000e-05
1.70104173e+01 9.53738304e-03 1.00000000e-05
1.70092833e+01 9.63395902e-03 1.00000000e-05
1.70081494e+01 9.69307753e-03 1.00000000e-05
1.70070156e+01 9.58534299e-03 1.00000000e-05
1.70058819e+01 9.63089205e-03 1.00000000e-05
1.70047483e+01 9.70063177e-03 1.00000000e-05
1.70036147e+01 9.61165600e-03 1.00000000e-05
1.70024812e+01 9.74234301e-03 1.00000000e-05
1.70013478e+01 9.53759116e-03 1.00000000e-05
1.70002144e+01 9.53674837e-03 1.00000000e-05
1.69990812e+01 9.75946587e-03 1.00000000e-05
1.69979480e+01 9.57831573e-03 1.00000000e-05
1.69968148e+01 9.57924388e-03 1.00000000e-05
1.69956818e+01 9.54784506e-03 1.00000000e-05
1.69945488e+01 9.63077848e-03 1.00000000e-05
1.69934159e+01 9.71246035e-03 1.00000000e-05
1.69922831e+01 9.74154322e-03 1.00000000e-05
1.69911504e+01 9.61602992e-03 1.00000000e-05
1.69900177e+01 9.53797680e-03 1.00000000e-05
1.69888851e+01 9.67455988e-03 1.00000000e-05
1.69877526e+01 9.58729873e-03 1.00000000e-05
1.69866201e+01 9.61883718e-03 1.00000000e-05
1.69854878e+01 9.62791551e-03 1.00000000e-05
1.69843555e+01 1.00398897e-02 1.00000000e-05
1.69832233e+01 9.62982102e-03 1.00000000e-05
1.69820911e+01 9.74071043e-03 1.00000000e-05
1.69809591e+01 9.73726527e-03 1.00000000e-05
1.69798271e+01 9.57388414e-03 1.00000000e-05
1.69786952e+01 9.55853286e-03 1.00000000e-05
1.69775633e+01 9.56686558e-03 1.00000000e-05
1.69764316e+01 9.60900081e-03 1.00000000e-05
1.69752999e+01 9.52216353e-03 1.00000000e-05
1.69741683e+01 9.73321938e-03 1.00000000e-05
1.69730367e+01 9.53495637e-03 1.00000000e-05
1.69719053e+01 9.72947786e-03 1.00000000e-05
1.69707739e+01 9.50078322e-03 1.00000000e-05
1.69696426e+01 9.53379167e-03 1.00000000e-05
1.69685113e+01 9.66914406e-03 1.00000000e-05
1.69673802e+01 9.52389139e-03 1.00000000e-05
1.69662491e+01 9.58189433e-03 1.00000000e-05
1.69651181e+01 9.51090962e-03 1.00000000e-05
1.69639872e+01 9.52118284e-03 1.00000000e-05
1.69628563e+01 9.55710711e-03 1.00000000e-05
1.69617255e+01 9.49942078e-03 1.00000000e-05
1.69605948e+01 9.50861096e-03 1.00000000e-05
1.69594642e+01 9.50383083e-03 1.00000000e-05
1.69583336e+01 9.70714100e-03 1.00000000e-05
1.69572032e+01 9.62711515e-03 1.00000000e-05
1.69560727e+01 9.56920707e-03 1.00000000e-05
1.69549424e+01 9.74117948e-03 1.00000000e-05
1.69538122e+01 9.61199254e-03 1.00000000e-05
1.69526820e+01 9.58292318e-03 1.00000000e-05
1.69515519e+01 9.54114761e-03 1.00000000e-05
1.69504219e+01 9.56657747e-03 1.00000000e-05
1.69492919e+01 9.50747594e-03 1.00000000e-05
1.69481620e+01 9.65313754e-03 1.00000000e-05
1.69470322e+01 9.50136186e-03 1.00000000e-05
1.69459025e+01 9.70622602e-03 1.00000000e-05
1.69447728e+01 9.60853254e-03 1.00000000e-05
1.69436433e+01 9.59925098e-03 1.00000000e-05
1.69425138e+01 9.60974473e-03 1.00000000e-05
1.69413843e+01 9.52064555e-03 1.00000000e-05
1.69402550e+01 9.64763039e-03 1.00000000e-05
1.69391257e+01 9.77544777e-03 1.00000000e-05
1.69379965e+01 9.71028879e-03 1.00000000e-05
1.69368674e+01 9.63756806e-03 1.00000000e-05
1.69357383e+01 9.67445197e-03 1.00000000e-05
1.69346094e+01 9.58430633e-03 1.00000000e-05
1.69334805e+01 9.54072855e-03 1.00000000e-05
1.69323516e+01 9.63432066e-03 1.00000000e-05
1.69312229e+01 1.00006769e-02 1.00000000e-05
1.69300942e+01 9.60556568e-03 1.00000000e-05
1.69289656e+01 9.55619227e-03 1.00000000e-05
1.69278371e+01 9.64903003e-03 1.00000000e-05
1.69267087e+01 9.70379513e-03 1.00000000e-05
1.69255803e+01 9.61826390e-03 1.00000000e-05
1.69244520e+01 9.74596775e-03 1.00000000e-05
1.69233238e+01 9.47674890e-03 1.00000000e-05
1.69221956e+01 9.50314165e-03 1.00000000e-05
1.69210675e+01 9.59912226e-03 1.00000000e-05
1.69199396e+01 9.76174595e-03 1.00000000e-05
1.69188116e+01 9.64295905e-03 1.00000000e-05
1.69176838e+01 9.60256135e-03 1.00000000e-05
1.69165560e+01 9.58753044e-03 1.00000000e-05
1.69154283e+01 9.66321425e-03 1.00000000e-05
1.69143007e+01 9.54244834e-03 1.00000000e-05
1.69131732e+01 9.58173258e-03 1.00000000e-05
1.69120457e+01 9.54017133e-03 1.00000000e-05
1.69109183e+01 9.58851002e-03 1.00000000e-05
1.69097910e+01 9.76889502e-03 1.00000000e-05
1.69086637e+01 9.68909114e-03 1.00000000e-05
1.69075366e+01 9.60032092e-03 1.00000000e-05
1.69064095e+01 9.56424583e-03 1.00000000e-05
1.69052824e+01 9.62885038e-03 1.00000000e-05
1.69041555e+01 9.55435913e-03 1.00000000e-05
1.69030286e+01 9.58753958e-03 1.00000000e-05
1.69019018e+01 9.60797008e-03 1.00000000e-05
1.69007751e+01 1.01861567e-02 1.00000000e-05
1.68996485e+01 9.70685211e-03 1.00000000e-05
1.68985219e+01 9.66646027e-03 1.00000000e-05
1.68973954e+01 9.57459897e-03 1.00000000e-05
1.68962690e+01 9.66865660e-03 1.00000000e-05
1.68951427e+01 9.56394092e-03 1.00000000e-05
1.68940164e+01 9.60241816e-03 1.00000000e-05
1.68928902e+01 9.61524273e-03 1.00000000e-05
1.68917641e+01 9.85777698e-03 1.00000000e-05
1.68906380e+01 1.01707392e-02 1.00000000e-05
