5.000168291957665900e+01 3.395125461952609876e-04 0.000000000000000000e+00 3.333445527969980220e-03
4.999834969626357406e+01 3.448772930728201337e-04 0.000000000000000000e+00 3.333112213056773666e-03
4.999501669515056079e+01 3.193940992162745446e-04 0.000000000000000000e+00 3.332890020379892463e-03
4.999168391622281149e+01 3.203152936836527534e-04 0.000000000000000000e+00 3.332667842521979361e-03
4.998835135946551134e+01 3.176407062802315663e-04 0.000000000000000000e+00 3.332445679481057209e-03
4.998501902486385262e+01 3.169667520249713896e-04 0.000000000000000000e+00 3.332223531240947108e-03
4.998168691240302763e+01 3.184745923222137521e-04 0.000000000000000000e+00 3.332001397813879728e-03
4.997835502206822156e+01 3.383278742288081350e-04 0.000000000000000000e+00 3.331779279197877048e-03
4.997502335384463379e+01 3.202417713853386604e-04 0.000000000000000000e+00 3.331557175390964954e-03
4.997169190771744951e+01 3.195475221061707381e-04 0.000000000000000000e+00 3.331335086376973655e-03
4.996836068367186812e+01 3.196724660001074914e-04 0.000000000000000000e+00 3.331113012182319952e-03
4.996502968169308900e+01 3.252965842258975153e-04 0.000000000000000000e+00 3.330890952776644019e-03
4.996169890176630446e+01 3.219100843234477599e-04 0.000000000000000000e+00 3.330668908193449435e-03
4.995836834387671388e+01 3.212187516424571646e-04 0.000000000000000000e+00 3.330446878395287424e-03
4.995503800800951666e+01 3.199345983545002960e-04 0.000000000000000000e+00 3.330224863401470663e-03
4.995170789414990509e+01 3.186757394554533924e-04 0.000000000000000000e+00 3.330002863210022868e-03
4.994837800228308566e+01 3.222995494597352098e-04 0.000000000000000000e+00 3.329780877826061039e-03
4.994504833239425778e+01 3.289740708228102882e-04 0.000000000000000000e+00 3.329558907233429264e-03
4.994171888446862795e+01 3.524851084067380513e-04 0.000000000000000000e+00 3.329336951430159498e-03
4.993838965849139555e+01 3.385908370172416998e-04 0.000000000000000000e+00 3.329115010428455521e-03
4.993506065444776709e+01 3.351503890781348241e-04 0.000000000000000000e+00 3.328893084226344085e-03
